offerId,hotel_name,image,stars,country,city,start_date,end_date,max_adults,max_children_to_3,max_children_to_10,max_children_to_18,meals,price,room_type,discount,available
2723,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-11-12,2023-11-26,4,2,1,2,all_inclusive,1.00,Studio,0,true
2724,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-05-21,2023-05-28,1,2,1,1,all_inclusive,1.00,Room,0,true
2725,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-10-03,2023-10-17,4,2,2,2,breakfast_only,1.00,Studio,0,true
2726,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-05-11,2023-05-25,2,1,1,1,breakfast_only,1.00,Studio,0,true
2727,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-11-22,2023-12-06,2,1,0,1,breakfast_only,1.00,Room,0,true
2728,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-11-01,2023-11-08,4,0,2,0,breakfast_lunch,1.00,Studio,0,true
2729,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-05-04,2023-05-11,3,2,0,0,breakfast_only,1.00,Villa,0,true
2730,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-02-10,2023-02-24,2,2,2,2,breakfast_lunch,1.00,Suite,0,true
2731,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-11-24,2023-12-04,4,2,0,0,breakfast_lunch,1.00,Studio,0,true
2732,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-11-12,2023-11-19,3,1,0,1,breakfast_only,1.00,Studio,0,true
2733,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-08-13,2023-08-23,4,1,1,1,breakfast_only,1.00,Room,0,true
2734,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-07-11,2023-07-18,4,2,2,0,breakfast_only,1.00,Room,0,true
2735,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-10-13,2023-10-27,1,1,1,1,all_inclusive,1.00,Room,0,true
2736,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-09-13,2023-09-23,2,1,0,2,breakfast_only,1.00,Studio,0,true
2737,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-07-17,2023-07-24,4,0,2,0,breakfast_only,1.00,Suite,0,true
2738,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-01-29,2023-02-08,1,0,0,2,breakfast_only,1.00,Villa,0,true
2739,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-01-03,2023-01-10,1,2,0,1,all_inclusive,1.00,Villa,0,true
2740,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-09-27,2023-10-04,3,1,2,1,breakfast_only,1.00,Studio,0,true
2741,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-01-15,2023-01-29,4,2,0,0,breakfast_lunch,1.00,Room,0,true
2742,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-12-27,2024-01-03,2,0,1,1,all_inclusive,1.00,Suite,0,true
2743,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-10-02,2023-10-16,3,0,2,0,breakfast_lunch,1.00,Studio,0,true
2744,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-08-22,2023-08-29,1,2,2,1,all_inclusive,1.00,Villa,0,true
2745,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-08-01,2023-08-08,3,0,0,0,breakfast_lunch,1.00,Suite,0,true
2746,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-11-27,2023-12-07,1,2,0,1,all_inclusive,1.00,Room,0,true
2747,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-03-30,2023-04-06,2,0,0,2,breakfast_lunch,1.00,Suite,0,true
2748,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-10-23,2023-10-30,4,2,2,1,breakfast_lunch,1.00,Villa,0,true
2749,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-04-16,2023-04-26,4,2,1,0,breakfast_lunch,1.00,Villa,0,true
2750,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-01-10,2023-01-24,1,0,1,2,breakfast_lunch,1.00,Villa,0,true
2751,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-09-15,2023-09-29,1,1,1,2,breakfast_only,1.00,Room,0,true
2752,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-03-27,2023-04-03,3,1,2,1,breakfast_only,1.00,Room,0,true
2753,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-12-12,2023-12-19,1,0,2,2,breakfast_only,1.00,Room,0,true
2754,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-03-28,2023-04-07,1,1,2,1,breakfast_only,1.00,Villa,25,true
2755,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-07-30,2023-08-09,3,2,0,2,all_inclusive,1.00,Room,0,true
2756,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-07-27,2023-08-10,1,2,1,1,breakfast_lunch,1.00,Villa,0,true
2757,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-07-11,2023-07-18,3,0,2,2,breakfast_only,1.00,Villa,0,true
2758,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-07-30,2023-08-13,1,2,1,1,breakfast_lunch,1.00,Room,0,true
2759,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-09-30,2023-10-10,2,0,2,0,breakfast_lunch,1.00,Studio,0,true
2760,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-02-12,2023-02-19,1,2,2,2,breakfast_lunch,1.00,Studio,0,true
2761,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-10-12,2023-10-26,4,1,1,1,all_inclusive,1.00,Villa,50,true
2762,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-08-26,2023-09-02,2,2,1,1,breakfast_only,1.00,Villa,0,true
2763,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-08-20,2023-09-03,4,0,2,1,all_inclusive,1.00,Villa,0,true
2764,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-06-14,2023-06-24,4,2,2,1,all_inclusive,1.00,Room,0,true
2765,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-03-21,2023-03-28,2,1,2,1,breakfast_lunch,1.00,Studio,0,true
2766,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-10-20,2023-10-27,2,1,0,0,breakfast_lunch,1.00,Studio,0,true
2767,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-05-14,2023-05-28,4,1,2,0,breakfast_only,1.00,Villa,0,true
2768,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-06-12,2023-06-22,4,2,1,1,breakfast_lunch,1.00,Villa,0,true
2769,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-08-29,2023-09-08,3,0,0,1,breakfast_only,1.00,Suite,0,true
2770,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-12-17,2023-12-27,4,2,0,1,breakfast_lunch,1.00,Room,0,true
2771,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-06-23,2023-06-30,1,2,0,1,breakfast_lunch,1.00,Studio,0,true
2772,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-06-16,2023-06-30,4,2,1,1,breakfast_only,1.00,Studio,0,true
2773,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-05-12,2023-05-26,2,2,1,1,breakfast_lunch,1.00,Villa,0,true
2774,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-02-02,2023-02-16,3,0,2,1,all_inclusive,1.00,Suite,0,true
2775,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-07-15,2023-07-29,1,0,2,0,breakfast_only,1.00,Villa,0,true
2776,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-10-03,2023-10-10,4,0,0,0,breakfast_only,1.00,Suite,0,true
2777,IRENE APARTMENTS MALIA,https://www.coraltravel.pl/hotels_min/43/69/22872/grecja-kreta-irene-apartments-malia-wejscie.jpg,2,Grecja,Kreta,2023-01-05,2023-01-12,1,1,0,0,all_inclusive,1.00,Villa,0,true
2778,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-04-10,2023-04-20,4,2,2,1,breakfast_only,1.00,Villa,0,true
2779,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-03-23,2023-04-06,3,2,0,2,breakfast_lunch,1.00,Villa,0,true
2780,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-08-09,2023-08-19,1,0,0,1,all_inclusive,1.00,Villa,0,true
2781,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-06-01,2023-06-11,4,0,2,0,all_inclusive,1.00,Suite,0,true
2782,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-04-11,2023-04-25,2,2,1,0,breakfast_lunch,1.00,Villa,0,true
2783,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-03-14,2023-03-21,4,0,1,2,breakfast_lunch,1.00,Studio,0,true
2784,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-10-30,2023-11-13,1,1,0,1,all_inclusive,1.00,Suite,0,true
2785,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-11-11,2023-11-21,4,2,2,0,breakfast_only,1.00,Room,0,true
2786,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-07-10,2023-07-20,1,2,2,2,breakfast_only,1.00,Studio,0,true
2787,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-01-30,2023-02-06,2,0,0,0,all_inclusive,1.00,Room,0,true
2788,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-05-01,2023-05-08,2,2,1,2,breakfast_only,1.00,Villa,0,true
2789,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-02-14,2023-02-24,2,1,2,1,breakfast_only,1.00,Villa,0,true
2790,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-01-18,2023-01-28,3,2,2,2,breakfast_lunch,1.00,Studio,0,true
2791,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-03-11,2023-03-18,1,2,0,2,all_inclusive,1.00,Room,0,true
2792,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-08-04,2023-08-18,3,2,1,0,all_inclusive,1.00,Studio,0,true
2793,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-11-16,2023-11-23,4,2,0,0,breakfast_only,1.00,Villa,0,true
2794,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-04-11,2023-04-18,1,0,0,1,breakfast_only,1.00,Room,0,true
2795,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-12-19,2023-12-29,3,1,1,0,all_inclusive,1.00,Villa,0,true
2796,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-12-16,2023-12-26,1,1,1,0,breakfast_only,1.00,Room,0,true
2797,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-10-01,2023-10-15,1,0,2,1,breakfast_only,1.00,Villa,0,true
2798,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-12-04,2023-12-18,4,1,2,0,breakfast_lunch,1.00,Room,0,true
2799,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-06-11,2023-06-21,1,1,1,1,all_inclusive,1.00,Suite,0,true
2800,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-03-15,2023-03-25,3,1,2,2,breakfast_only,1.00,Room,0,true
2801,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-05-05,2023-05-12,1,1,2,0,breakfast_only,1.00,Room,0,true
2802,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-07-24,2023-07-31,1,1,1,0,breakfast_only,1.00,Studio,0,true
2803,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-11-19,2023-12-03,3,0,2,0,breakfast_lunch,1.00,Room,0,true
2804,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-03-20,2023-04-03,1,2,2,0,breakfast_only,1.00,Suite,0,true
2805,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-08-11,2023-08-21,2,2,2,1,breakfast_only,1.00,Room,0,true
2806,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-01-24,2023-02-03,4,2,0,2,breakfast_only,1.00,Studio,0,true
2807,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-08-01,2023-08-15,3,1,0,1,breakfast_only,1.00,Suite,0,true
2808,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-06-21,2023-07-05,2,1,0,0,all_inclusive,1.00,Villa,0,true
2809,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-10-26,2023-11-05,2,0,0,1,all_inclusive,1.00,Suite,0,true
2810,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-06-22,2023-07-02,3,1,2,1,breakfast_lunch,1.00,Room,0,true
2811,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-02-06,2023-02-13,1,2,1,0,all_inclusive,1.00,Suite,0,true
2812,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-07-09,2023-07-16,3,1,1,2,breakfast_lunch,1.00,Villa,0,true
2813,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-09-02,2023-09-12,1,1,0,2,breakfast_only,1.00,Villa,0,true
2814,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-02-02,2023-02-12,2,1,1,2,all_inclusive,1.00,Room,0,true
2815,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-08-10,2023-08-17,3,0,0,2,breakfast_only,1.00,Room,0,true
2816,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-05-14,2023-05-28,4,0,1,1,breakfast_lunch,1.00,Villa,0,true
2817,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-05-13,2023-05-27,3,0,2,0,breakfast_only,1.00,Villa,0,true
2818,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-03-04,2023-03-18,1,1,0,2,all_inclusive,1.00,Suite,0,true
2819,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-06-21,2023-07-05,3,2,1,0,breakfast_only,1.00,Studio,0,true
2820,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-01-23,2023-02-06,2,1,2,2,all_inclusive,1.00,Suite,0,true
2821,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-04-11,2023-04-21,3,1,1,2,breakfast_only,1.00,Room,0,true
2822,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-07-02,2023-07-12,2,1,1,2,breakfast_lunch,1.00,Room,0,true
2823,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-07-02,2023-07-12,4,0,1,2,all_inclusive,1.00,Studio,0,true
2824,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-05-08,2023-05-18,1,0,0,1,all_inclusive,1.00,Suite,0,true
2825,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-04-24,2023-05-04,1,2,0,1,breakfast_only,1.00,Suite,0,true
2826,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-05-25,2023-06-01,3,1,2,2,all_inclusive,1.00,Suite,0,true
2827,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-09-15,2023-09-29,2,0,2,2,breakfast_lunch,1.00,Villa,0,true
2828,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-03-12,2023-03-26,3,0,0,0,all_inclusive,1.00,Villa,0,true
2829,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-12-03,2023-12-13,3,0,0,1,breakfast_only,1.00,Villa,50,true
2830,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-04-01,2023-04-15,3,0,1,2,all_inclusive,1.00,Studio,0,true
2831,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-05-10,2023-05-20,1,1,0,1,breakfast_only,1.00,Villa,0,true
2832,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-05-26,2023-06-05,2,2,0,1,all_inclusive,1.00,Suite,0,true
2833,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-09-12,2023-09-22,1,1,1,0,breakfast_only,1.00,Suite,0,true
2834,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-06-20,2023-07-04,2,0,0,1,breakfast_lunch,1.00,Suite,0,true
2835,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-06-10,2023-06-17,3,0,2,2,all_inclusive,1.00,Suite,0,true
2836,IRO HOTEL,https://www.coraltravel.pl/hotels_min/43/69/9015/grecja-kreta-iro-hotel-lezakii-1.jpg,2,Grecja,Kreta,2023-11-18,2023-12-02,2,2,1,1,breakfast_lunch,1.00,Studio,0,true
